Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;84; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20018.03;;;GCOR CIPRAM S20;;;;;;;;Nro Formula;;1185;;;
Versión;std     ;;;Cantidad;;250.000,00;Uni     ;;Lote Mínimo;250.000,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;5;;;;RECUBRIMIENTO;;;;;;20018.02;;GCOM CIPRAM S20;;Uni     ;250.000,00;
1;5;;;;RECUBRIMIENTO;;;;;;100066;;VIVACOAT A;;g       ;2.500,00;
1;5;;;;RECUBRIMIENTO;;;;;;100039;;LACA AZUL ÍNDIGO CARMÍN FD&C #2;;g       ;100,00;
1;5;;;;RECUBRIMIENTO;;;;;;100070;;AGUA PURIFICADA;;L       ;16,50;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;85; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20020.03;;;GCOR CLOPIGREL;;;;;;;;Nro Formula;;1189;;;
Versión;std     ;;;Cantidad;;255.360,00;Uni     ;;Lote Mínimo;255.360,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;5;;;;RECUBRIMIENTO;;;;;;20020.02;;GCOM CLOPIGREL;;Uni     ;255.360,00;
1;5;;;;RECUBRIMIENTO;;;;;;100066;;VIVACOAT A;;g       ;2.554,00;
1;5;;;;RECUBRIMIENTO;;;;;;100040;;LACA ROJA ALLURA FD&C #40;;g       ;76,60;
1;5;;;;RECUBRIMIENTO;;;;;;100070;;AGUA PURIFICADA;;L       ;17,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;86; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20025.04;;;GBLI EVRY 10 X 10;;;;;;;;Nro Formula;;1197;;;
Versión;std     ;;;Cantidad;;25.000,00;Uni     ;;Lote Mínimo;25.000,00;;Lote Máximo;;0,00;;;
Observaciones;;Formato 36x84;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;6;;;;BLISTEADO;;;;;;20025.02;;GCOM EVRY 10;;Uni     ;250.000,00;
1;6;;;;BLISTEADO;;;;;;1100025;;ALUMINIO IMPRESO EVRY 10;;kg      ;7,50;
1;6;;;;BLISTEADO;;;;;;1110002;;PVC VERDE ANCHO 161 mm ESPESOR 250 micras;;kg      ;37,50;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;87; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20036.03;;;GCOR LESTEROL 10;;;;;;;;Nro Formula;;1217;;;
Versión;std     ;;;Cantidad;;300.000,00;Uni     ;;Lote Mínimo;300.000,00;;Lote Máximo;;0,00;;;
Observaciones;;"TERCERISTA SPEFAR S.A.
";;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;5;;;;RECUBRIMIENTO;;;;;;20036.02;;GCOM LESTEROL 10;;Uni     ;300.000,00;
1;5;;;;RECUBRIMIENTO;;;;;;100066;;VIVACOAT A;;g       ;1.500,00;
1;5;;;;RECUBRIMIENTO;;;;;;100070;;AGUA PURIFICADA;;L       ;10,50;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;88; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20038.03;;;GCOR LESTEROL 20;;;;;;;;Nro Formula;;1222;;;
Versión;std     ;;;Cantidad;;150.000,00;Uni     ;;Lote Mínimo;150.000,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;5;;;;RECUBRIMIENTO;;;;;;20038.02;;GCOM LESTEROL 20;;Uni     ;150.000,00;
1;5;;;;RECUBRIMIENTO;;;;;;100066;;VIVACOAT A;;g       ;1.500,00;
1;5;;;;RECUBRIMIENTO;;;;;;100070;;AGUA PURIFICADA;;L       ;10,50;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;89; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20040.03;;;GCOR MONKAST 10;;;;;;;;Nro Formula;;1232;;;
Versión;std     ;;;Cantidad;;380.000,00;Uni     ;;Lote Mínimo;380.000,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;5;;;;RECUBRIMIENTO;;;;;;20040.02;;GCOM MONKAST 10;;Uni     ;380.000,00;
1;5;;;;RECUBRIMIENTO;;;;;;100066;;VIVACOAT A;;g       ;3.610,00;
1;5;;;;RECUBRIMIENTO;;;;;;100038;;LACA AMARILLA OCASO FD&C #6;;g       ;190,00;
1;5;;;;RECUBRIMIENTO;;;;;;100070;;AGUA PURIFICADA;;L       ;22,80;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;90; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20043.03;;;GCOR NOASARTÁN 300;;;;;;;;Nro Formula;;1241;;;
Versión;std     ;;;Cantidad;;100.000,00;Uni     ;;Lote Mínimo;100.000,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;5;;;;RECUBRIMIENTO;;;;;;20043.02;;GCOM NOASARTÁN 300;;Uni     ;100.000,00;
1;5;;;;RECUBRIMIENTO;;;;;;100066;;VIVACOAT A;;g       ;3.000,00;
1;5;;;;RECUBRIMIENTO;;;;;;100070;;AGUA PURIFICADA;;L       ;20,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;91; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20046.03;;;GCOR TERLADEP;;;;;;;;Nro Formula;;1251;;;
Versión;std     ;;;Cantidad;;250.000,00;Uni     ;;Lote Mínimo;250.000,00;;Lote Máximo;;0,00;;;
Observaciones;;-MEDICAMENTO CONTROLADO-;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;5;;;;RECUBRIMIENTO;;;;;;20046.02;;GCOM TERLADEP;;Uni     ;250.000,00;
1;5;;;;RECUBRIMIENTO;;;;;;100066;;VIVACOAT A;;g       ;2.250,00;
1;5;;;;RECUBRIMIENTO;;;;;;100038;;LACA AMARILLA OCASO FD&C #6;;g       ;250,00;
1;5;;;;RECUBRIMIENTO;;;;;;100070;;AGUA PURIFICADA;;L       ;15,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;92; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20051.03;;;GCOR TOPILEP 25;;;;;;;;Nro Formula;;1255;;;
Versión;std     ;;;Cantidad;;600.000,00;Uni     ;;Lote Mínimo;600.000,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;5;;;;RECUBRIMIENTO;;;;;;20051.02;;GCOM TOPILEP 25;;Uni     ;600.000,00;
1;5;;;;RECUBRIMIENTO;;;;;;100066;;VIVACOAT A;;g       ;1.800,00;
1;5;;;;RECUBRIMIENTO;;;;;;100040;;LACA ROJA ALLURA FD&C #40;;g       ;6,00;
1;5;;;;RECUBRIMIENTO;;;;;;100070;;AGUA PURIFICADA;;L       ;12,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;93; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20052.03;;;GCOR TOPILEP 50;;;;;;;;Nro Formula;;1259;;;
Versión;std     ;;;Cantidad;;500.000,00;Uni     ;;Lote Mínimo;500.000,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;5;;;;RECUBRIMIENTO;;;;;;20052.02;;GCOM TOPILEP 50;;Uni     ;500.000,00;
1;5;;;;RECUBRIMIENTO;;;;;;100066;;VIVACOAT A;;g       ;2.250,00;
1;5;;;;RECUBRIMIENTO;;;;;;100040;;LACA ROJA ALLURA FD&C #40;;g       ;45,00;
1;5;;;;RECUBRIMIENTO;;;;;;100070;;AGUA PURIFICADA;;L       ;15,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;94; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20053.03;;;GCOR TOPILEP 100;;;;;;;;Nro Formula;;1263;;;
Versión;std     ;;;Cantidad;;250.000,00;Uni     ;;Lote Mínimo;250.000,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;5;;;;RECUBRIMIENTO;;;;;;20053.02;;GCOM TOPILEP 100;;Uni     ;250.000,00;
1;5;;;;RECUBRIMIENTO;;;;;;100066;;VIVACOAT A;;g       ;2.250,00;
1;5;;;;RECUBRIMIENTO;;;;;;100040;;LACA ROJA ALLURA FD&C #40;;g       ;112,50;
1;5;;;;RECUBRIMIENTO;;;;;;100070;;AGUA PURIFICADA;;L       ;15,84;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;95; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20010.04;;;GBLI CALERNID 10 X 14;;;;;;;;Nro Formula;;1285;;;
Versión;std     ;;;Cantidad;;42.857,00;Uni     ;;Lote Mínimo;42.857,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;6;;;;BLISTEADO;;;;;;20010.03;;GCOR CALERNID 10;;Uni     ;600.000,00;
1;6;;;;BLISTEADO;;;;;;1100010;;ALUMINIO IMPRESO CALERNID 10;;kg      ;17,15;
1;6;;;;BLISTEADO;;;;;;1110002;;PVC VERDE ANCHO 161 mm ESPESOR 250 micras;;kg      ;103,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;96; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20055.04;;;GBLI CALERNID 20 X 14;;;;;;;;Nro Formula;;1289;;;
Versión;std     ;;;Cantidad;;2.857,00;Uni     ;;Lote Mínimo;2.857,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;6;;;;BLISTEADO;;;;;;20055.03;;GCOR CALERNID 20;;Uni     ;40.000,00;
1;6;;;;BLISTEADO;;;;;;1100055;;ALUMINIO IMPRESO CALERNID 20;;kg      ;1,50;
1;6;;;;BLISTEADO;;;;;;1110005;;PVC VERDE OPACO ANCHO 168 mm ESPESOR 250 micras;;Kg      ;7,40;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;97; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20016.04;;;GBLI CIPRAM S10 X 14;;;;;;;;Nro Formula;;1299;;;
Versión;std     ;;;Cantidad;;21.428,00;Uni     ;;Lote Mínimo;21.428,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;6;;;;BLISTEADO;;;;;;20016.03;;GCOR CIPRAM S10;;Uni     ;300.000,00;
1;6;;;;BLISTEADO;;;;;;1100016;;ALUMINIO IMPRESO CIPRAM S10;;kg      ;11,14;
1;6;;;;BLISTEADO;;;;;;1110000;;PVC CRISTAL ANCHO 161 mm ESPESOR 250 micras;;kg      ;55,71;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;98; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20018.04;;;GBLI CIPRAM S20 X 14;;;;;;;;Nro Formula;;1302;;;
Versión;std     ;;;Cantidad;;17.857,00;Uni     ;;Lote Mínimo;17.857,00;;Lote Máximo;;0,00;;;
Observaciones;;FORMATO 47X90;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;6;;;;BLISTEADO;;;;;;20018.03;;GCOR CIPRAM S20;;Uni     ;250.000,00;
1;6;;;;BLISTEADO;;;;;;1100018;;ALUMINIO IMPRESO CIPRAM S20;;kg      ;9,28;
1;6;;;;BLISTEADO;;;;;;1110000;;PVC CRISTAL ANCHO 161 mm ESPESOR 250 micras;;kg      ;46,43;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;99; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20020.04;;;GBLI CLOPIGREL X 10;;;;;;;;Nro Formula;;1305;;;
Versión;std     ;;;Cantidad;;25.536,00;Uni     ;;Lote Mínimo;25.536,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;6;;;;BLISTEADO;;;;;;20020.03;;GCOR CLOPIGREL;;Uni     ;255.360,00;
1;6;;;;BLISTEADO;;;;;;1100020;;ALUMINIO IMPRESO CLOPIGREL;;kg      ;13,28;
1;6;;;;BLISTEADO;;;;;;1110000;;PVC CRISTAL ANCHO 161 mm ESPESOR 250 micras;;kg      ;66,40;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;100; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20031.04;;;GBLI GALTAMIN 8 X 14;;;;;;;;Nro Formula;;1318;;;
Versión;std     ;;;Cantidad;;6.857,00;Uni     ;;Lote Mínimo;6.857,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;6;;;;BLISTEADO;;;;;;20031.03;;GCOR GALTAMIN 8;;Uni     ;96.000,00;
1;6;;;;BLISTEADO;;;;;;1100031;;ALUMINIO IMPRESO GALTAMIN 8;;kg      ;2,06;
1;6;;;;BLISTEADO;;;;;;1110000;;PVC CRISTAL ANCHO 161 mm ESPESOR 250 micras;;kg      ;10,30;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;101; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20036.04;;;GBLI LESTEROL 10 X 14;;;;;;;;Nro Formula;;1322;;;
Versión;std     ;;;Cantidad;;21.428,00;Uni     ;;Lote Mínimo;21.428,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;6;;;;BLISTEADO;;;;;;20036.03;;GCOR LESTEROL 10;;Uni     ;300.000,00;
1;6;;;;BLISTEADO;;;;;;1100036;;ALUMINIO IMPRESO LESTEROL 10;;kg      ;8,50;
1;6;;;;BLISTEADO;;;;;;1110000;;PVC CRISTAL ANCHO 161 mm ESPESOR 250 micras;;kg      ;51,40;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;102; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20038.04;;;GBLI LESTEROL 20 X 14;;;;;;;;Nro Formula;;1326;;;
Versión;std     ;;;Cantidad;;10.714,00;Uni     ;;Lote Mínimo;10.714,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;6;;;;BLISTEADO;;;;;;20038.03;;GCOR LESTEROL 20;;Uni     ;150.000,00;
1;6;;;;BLISTEADO;;;;;;1100038;;ALUMINIO IMPRESO LESTEROL 20;;kg      ;5,58;
1;6;;;;BLISTEADO;;;;;;1110000;;PVC CRISTAL ANCHO 161 mm ESPESOR 250 micras;;kg      ;27,86;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;103; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20057.04;;;GBLI LESTEROL 40 X 14;;;;;;;;Nro Formula;;1330;;;
Versión;std     ;;;Cantidad;;2.857,00;Uni     ;;Lote Mínimo;2.857,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;6;;;;BLISTEADO;;;;;;20057.03;;GCOR LESTEROL 40;;Uni     ;40.000,00;
1;6;;;;BLISTEADO;;;;;;1100057;;ALUMINIO IMPRESO LESTEROL 40;;kg      ;1,15;
1;6;;;;BLISTEADO;;;;;;1110000;;PVC CRISTAL ANCHO 161 mm ESPESOR 250 micras;;kg      ;6,85;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;104; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20040.04;;;GBLI MONKAST 10 X 10;;;;;;;;Nro Formula;;1334;;;
Versión;std     ;;;Cantidad;;38.000,00;Uni     ;;Lote Mínimo;38.000,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;6;;;;BLISTEADO;;;;;;20040.03;;GCOR MONKAST 10;;Uni     ;380.000,00;
1;6;;;;BLISTEADO;;;;;;1100041;;ALUMINIO IMPRESO MONKAST 10 ANCHO 156 mm 20 micras FTO 36X84;;kg      ;15,20;
1;6;;;;BLISTEADO;;;;;;1110000;;PVC CRISTAL ANCHO 161 mm ESPESOR 250 micras;;kg      ;91,20;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;105; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20051.04;;;GBLI TOPILEP 25 X 14;;;;;;;;Nro Formula;;1351;;;
Versión;std     ;;;Cantidad;;14.285,00;Uni     ;;Lote Mínimo;14.285,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;6;;;;BLISTEADO;;;;;;20051.03;;GCOR TOPILEP 25;;Uni     ;200.000,00;
1;6;;;;BLISTEADO;;;;;;1100051;;ALUMINIO IMPRESO TOPILEP 25;;kg      ;7,43;
1;6;;;;BLISTEADO;;;;;;1110000;;PVC CRISTAL ANCHO 161 mm ESPESOR 250 micras;;kg      ;37,14;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;106; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20052.04;;;GBLI TOPILEP 50 X 14;;;;;;;;Nro Formula;;1354;;;
Versión;std     ;;;Cantidad;;35.714,00;Uni     ;;Lote Mínimo;35.714,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;6;;;;BLISTEADO;;;;;;20052.03;;GCOR TOPILEP 50;;Uni     ;500.000,00;
1;6;;;;BLISTEADO;;;;;;1100052;;ALUMINIO IMPRESO TOPILEP 50;;kg      ;12,50;
1;6;;;;BLISTEADO;;;;;;1110000;;PVC CRISTAL ANCHO 161 mm ESPESOR 250 micras;;kg      ;71,50;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;107; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;20053.04;;;GBLI TOPILEP 100 X 14;;;;;;;;Nro Formula;;1357;;;
Versión;std     ;;;Cantidad;;17.857,00;Uni     ;;Lote Mínimo;17.857,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;6;;;;BLISTEADO;;;;;;20053.03;;GCOR TOPILEP 100;;Uni     ;250.000,00;
1;6;;;;BLISTEADO;;;;;;1100053;;ALUMINIO IMPRESO TOPILEP 100;;kg      ;3,00;
1;6;;;;BLISTEADO;;;;;;1110000;;PVC CRISTAL ANCHO 161 mm ESPESOR 250 micras;;kg      ;30,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;108; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;19/10/2020;;;
Artículo;32010;;;MM CALERNID 10 X 14 COMPRIMIDOS;;;;;;;;Nro Formula;;1367;;;
Versión;std     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;1,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20010.04;;GBLI CALERNID 10 X 14;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120010B;;PROSPECTO CALERNID;;Uni     ;1,00;
